processo,cd_acordao,classe,assunto,relator,comarca,orgao_julgador,camara,secao,data_julgamento,data_publicacao,valor_indenizacao,tem_dano_moral,houve_majoracao,n_palavras_ementa,ementa
1009494-90.2023.8.26.0477,19703918,Apelação Cível,Transporte de Pessoas,Nuncio Theophilo Neto,Praia Grande,22ª Câmara de Direito Privado,22,Direito Privado,11/09/2025,11/09/2025,30000.0,False,False,258,"DIREITO CIVIL. APELAÇÃO CÍVEL. INDENIZAÇÃO POR DANOS MORAIS . RECURSO PARCIALMENTE PROVIDO.

I. Caso em Exame
Autor solicitou serviço de moto táxi da ré e sofreu acidente durante o percurso, resultando em lesões. Alega que o piloto dirigia em alta velocidade e não prestou socorro. Requereu indenização por danos morais e estéticos de R$ 30.000,00 e afastamento de cobrança de R$ 10,90. Sentença de primeira instância julgou parcialmente procedentes os pedidos, determinando que a ré se abstenha de cobrar o valor do percurso.

II. Questão em Discussão
2. A questão em discussão consiste na responsabilidade da ré por danos morais decorrentes do acidente sofrido pelo autor durante o serviço de transporte.

III. Razões de Decidir
3. A relação jurídica está sujeita ao Código de Defesa do Consumidor, que prevê responsabilidade objetiva do fornecedor de serviços.
4. Ficou comprovado que o acidente ocorreu por alta velocidade do condutor, configurando danos morais ""in re ipsa"". Indenização fixada em R$ 5.000,00, conforme princípios de razoabilidade e proporcionalidade.

IV. Dispositivo e Tese
5. Recurso parcialmente provido para condenar a ré ao pagamento de danos morais de R$ 5.000,00, corrigido desde a data do julgamento e com juros de mora de 1% ao mês desde a citação.
Tese de julgamento: 1. Responsabilidade objetiva do fornecedor de serviços por danos causados ao consumidor. 2. Indenização por danos morais fixada em R$ 5.000,00.

Legislação Citada:
CDC, art. 14; CC, art. 734; CPC, art. 85, §§2º e 11.

Jurisprudência Citada:
TJ-SP, AC: 10786718420188260100, Rel. Vicentini Barroso, j. 26.01.2021;
TJ-SP, AC: 10396798820178260100, Rel. Francisco Giaquinto, j. 17.07.2019;"
1005723-03.2024.8.26.0176,19703333,Apelação Cível,Bancários,Flávio Cunha da Silva,Embu das Artes,38ª Câmara de Direito Privado,38,Direito Privado,11/09/2025,11/09/2025,8000.0,False,False,136,"APELAÇÃO. Ação Declaratória de Inexigibilidade de Débito cumulada com pedido de Repetição do Indébito e Indenização por Danos Morais . Instituição financeira que efetuou o refinanciamento de um empréstimo tomado pela autora sem o consentimento dela. Sentença que declarou inexistente o contrato e condenou o réu ao pagamento de R$ 8.000,00 à consumidora como compensação pelos danos morais suportados por ela. Falha no dever de informação caracterizada. Danos morais configurados. Quantum indenizatório. Indenização arbitrada em R$ 8.000,00, valor compatível com o dano e que atende aos princípios da proporcionalidade e razoabilidade. Redução inviável. Honorários advocatícios. Pleito de redução. Verba honorária fixada em 10% sobre o valor da indenização. Descabimento. Manutenção da importância arbitrada. Quantia justa e razoável que não comporta diminuição. Sentença confirmada por seus próprios fundamentos, nos termos do art. 252 do RITJSP. 
Recurso desprovido."
1000286-19.2019.8.26.0511,19702362,Apelação Cível,Bancários,Francisco Giaquinto,Rio das Pedras,13ª Câmara de Direito Privado,13,Direito Privado,10/09/2025,11/09/2025,,True,False,196,"*Ação declaratória de inexigibilidade de débito c.c. danos materiais e morais e repetição de indébito – Negativa de contratação de empréstimo consignado – Procedência da ação.
 
Cerceamento de defesa – Inocorrência – A prova documental produzida e a perícia grafotécnica em cópia do contrato autorizava o julgamento antecipado da lide, sem necessidade de dilação probatória com oitiva por depoimento pessoal do requerente – Preliminar rejeitada.
 
Mérito - Negativa de contratação de empréstimo consignado – Aplicação do Código de Defesa do Consumidor – Falta de verossimilhança das alegações do autor – Perícia grafotécnica concluiu pela convergência das assinaturas do autor no contrato – Possibilidade da produção de perícia grafotécnica com base na cópia digitalizada do contrato exibido pelo Banco, por possuir a cópia digitalizada do contrato o mesmo valor do documento original (art. 425, VI, do CPC) – Prova do crédito do capital do empréstimo em conta bancária do requerente demonstrado pelo Banco, não impugnado pelo requerente – Conjunto probatório a evidenciar a existência de relação jurídica entre as partes – Legitimidade das cobranças, em exercício regular de direito do credor – Repetição do indébito indevida - Dano moral não evidenciado – Sentença reformada – Recurso provido.*"
1004206-65.2025.8.26.0066,19699815,Apelação Cível,Bancários,Simões de Almeida,Barretos,13ª Câmara de Direito Privado,13,Direito Privado,10/09/2025,10/09/2025,,True,False,97,APELAÇÃO – Ação de obrigação de fazer c/c indenização por danos morais – Portabilidade de domicílio bancário e conta corrente – Ausência de comprovação de regularidade na contratação – Determinação de cancelamento do contrato e portabilidade de pagamento do benefício previdenciário do Autor para conta anterior junto ao banco Bradesco – Danos morais – Contratação não demonstrada – Alteração de domicílio bancário do Autor sem seu consentimento que o impossibilitou de receber benefício previdenciário assistencial – Dano moral configurado (in re ipsa) - Valor arbitrado em consonância com os princípios da proporcionalidade e razoabilidade – Recurso provido.
1025544-56.2020.8.26.0071,19697360,Apelação Cível,Limitada,Maurício Pessoa,Bauru,2ª Câmara Reservada de Direito Empresarial,2,Direito Empresarial,09/09/2025,10/09/2025,10000.0,False,True,197,"DIREITO CIVIL. APELAÇÃO. CONTRATOS. RECURSO DESPROVIDO.
I. Caso em Exame
A autora, Rute da Silva Mariano, alegou ter sido incluída fraudulentamente no quadro societário da Comercial Veralu de Confecções Bosco e Silva Ltda., mediante falsificação de assinatura. Ajuizou ação para declarar nula a alteração de contrato social e pleitear indenização por danos morais , devido ao constrangimento de ser tratada como suspeita em inquérito policial.
II. Questão em Discussão 
A questão em discussão consiste em determinar se a indenização por danos morais deve ser majorada de R$ 10.000,00 para R$ 30.000,00, considerando o abalo psíquico e reputacional sofrido pela autora.
III. Razões de Decidir 
A prova documental e pericial confirmou a falsidade das assinaturas atribuídas à autora, evidenciando a ausência de manifestação válida de vontade para sua inclusão no quadro societário.
Considerados o grau de culpa, a capacidade financeira das partes e o caráter pedagógico da indenização, é necessário majorar-se a indenização para R$ 15.000,00, mesmo porque o nome da autora foi vinculado a inquérito policial, o que não pode ser menosprezado.
IV. Dispositivo e Tese 
Recurso parcialmente provido. Tese de julgamento: A indenização por danos morais deve ser proporcional ao dano sofrido, evitando enriquecimento sem causa."
1001437-06.2025.8.26.0577,19690519,Apelação Cível,Cancelamento de vôo,Daniela Menegatti Milano,São José dos Campos,16ª Câmara de Direito Privado,16,Direito Privado,08/09/2025,08/09/2025,6000.0,True,False,138,"APELAÇÃO CÍVEL – DIREITO PRIVADO – Transporte aéreo internacional – Atraso de voo – Ação de indenização por danos materiais e morais – Sentença de improcedência.
I. Inconformismo dos autores. Discussão sobre responsabilidade civil da companhia aérea pelo atraso na chegada ao destino.
II. Relação de consumo. Cancelamento de voo. Manutenção não programada na aeronave. Fortuito interno. Responsabilidade da companhia aérea. Inexistência de excludente de responsabilidade.
III. Dano moral caracterizado. Fatos que extrapolam o mero aborrecimento cotidiano. Atraso de 24 horas na chegada ao destino. Prestação, contudo, de integral assistência material pela companhia aérea. Fixação da indenização em R$ 6.000,00 a cada apelante, em atenção às particularidades do caso concreto. Inexistência de circunstâncias extraordinárias que justifiquem o arbitramento em quantia superior, sob pena de enriquecimento sem causa das vítimas.
IV – Sentença reformada – Recurso provido em parte."
1000218-97.2025.8.26.0369,19690513,Apelação Cível,Atraso de vôo,Daniela Menegatti Milano,Monte Aprazível,16ª Câmara de Direito Privado,16,Direito Privado,08/09/2025,08/09/2025,7000.0,True,False,125,"APELAÇÃO CÍVEL – DIREITO PRIVADO – Transporte aéreo internacional – Atraso de voo – Ação de indenização por danos morais – Sentença de improcedência.
I. Discussão sobre responsabilidade civil da companhia aérea pelo atraso na chegada dos passageiros ao destino.
II. Relação de consumo. Manutenção não programada na aeronave. Fortuito interno. Responsabilidade da companhia aérea. Inexistência de excludente de responsabilidade. Atraso de voo. Perda de conexão.
III – Dano moral caracterizado. Fatos que extrapolam o mero aborrecimento cotidiano. Reacomodação em voo para aeroporto distinto. Deslocamento ao destino por via terrestre promovido pelos passageiros. Atraso de 11 na chegada ao destino. Fixação da indenização em R$ 7.000,00 a cada apelante, em atenção às particularidades do caso concreto.
IV – Sentença reformada – Recurso provido em parte."
1001406-96.2022.8.26.0445,19689610,Apelação Cível,Contratos Bancários,Pedro Ferronato,Pindamonhangaba,Núcleo 4.0-T. III (DP2),,,08/09/2025,08/09/2025,,True,False,104,"CONTRATO BANCÁRIO – Ação de cobrança – Sentença de improcedência – Abertura de conta corrente e contratação de empréstimos e cartão de crédito formalizados por terceiro, sem autorização do réu – Fraude praticada por familiar – Inexistência de relação jurídica válida – Responsabilidade objetiva da instituição financeira - Súmula 479 do STJ - Reconvenção julgada parcialmente procedente – Insurgência recursal de ambas as partes – Inclusão indevida em cadastros de inadimplentes – Dano moral configurado – ""Quantum"" indenizatório mantido por observância aos princípios da proporcionalidade e razoabilidade – Sentença confirmada com fundamento no art. 252 do Regimento Interno desta Corte - Recursos não providos."
1013417-33.2024.8.26.0011,19687717,Apelação Cível,Planos de saúde,Alexandre Lazzarini,São Paulo,9ª Câmara de Direito Privado,9,Direito Privado,08/09/2025,08/09/2025,,True,False,276,"DIREITO CIVIL. APELAÇÃO. PLANO DE SAÚDE. REEMBOLSO DE DESPESAS ODONTOLÓGICAS. RECURSO NÃO PROVIDO.
I. Caso em Exame: 1. Ação ajuizada por Odontoprev S.A. visando a inexigibilidade de reembolsos solicitados por Liomar de Paula da Silva sem a apresentação de laudo médico, radiografias e comprovante de desembolso, e a declaração de validade de reembolsos futuros somente mediante apresentação de comprovantes. A sentença julgou improcedente a ação e procedente a reconvenção, condenando a autora a reembolsar o réu e a pagar indenização por danos morais .
II. Questão em Discussão: 2. A questão em discussão consiste em determinar se a exigência de comprovantes adicionais para reembolso de despesas médicas é abusiva e se a negativa de reembolso configura dano moral .
III. Razões de Decidir: 3. O contrato é regido por normas consumeristas, que implicam a interpretação das cláusulas de modo mais favorável ao consumidor, inviabilizando a estipulação de obrigação incompatível com a boa-fé ou a equidade. 4. A exigência de desembolso prévio é considerada abusiva, não constando expressamente no contrato, e a apresentação de notas fiscais foi considerada suficiente para comprovação das despesas.
IV. Dispositivo e Tese: 5. Recurso desprovido. Tese de julgamento: 1. A apresentação de notas fiscais pode ser suficiente para comprovação de despesas médicas para reembolso. 2. A exigência de comprovantes adicionais não é necessária se o contrato não especificar.
Legislação Citada: Código de Defesa do Consumidor, arts. 6º, 47, 51; Código Civil, art. 187; Lei 8.078/90, art. 51.
Jurisprudência Citada: TJSP, Apelação nº 1178361-13.2023.8.26.0100, Rel. Des. Alexandre Coelho, Núcleo de Justiça 4.0, Turma I, j. 29.08.2025; TJSP, Agravo de Instrumento nº 2164423-69.2025.8.26.0000, Rel. Des. Debora Brandão, 6ª Câmara de Direito Privado, j. 21.08.2025"
1007612-23.2020.8.26.0114,19685197,Apelação Cível,Responsabilidade Civil,Alberto Gosson,Campinas,1ª Câmara de Direito Privado,1,Direito Privado,05/09/2025,05/09/2025,,False,False,82,"APELAÇÃO. AÇÃO INDENIZATÓRIA POR DANOS MATERIAIS, DE COMPENSAÇÃO POR DANOS MORAIS E ESTÉTICOS JULGADA PARCIALMENTE PROCEDENTE. RECURSO DO REQUERIDO. CONTRATAÇÃO DE TRATAMENTO ODONTOLÓGICO. Sentença que deve ser mantida por seus próprios fundamentos. Conclusão, a partir dos laudos periciais, no sentido de que os procedimentos odontológicos realizados na autora a partir de 2018 pelo réu não foram efetuados de maneira adequada, havendo, portanto, nexo causal e dever de indenizar. Quantificação dos danos materiais e dos danos morais que deve ser mantida. Recurso desprovido."
1017478-58.2024.8.26.0003,19685319,Apelação Cível,Tratamento médico-hospitalar,Alexandre Lazzarini,São Paulo,9ª Câmara de Direito Privado,9,Direito Privado,05/09/2025,05/09/2025,,True,False,249,"DIREITO CIVIL. APELAÇÃO. PLANO DE SAÚDE. OBRIGAÇÃO DE FAZER E INDENIZAÇÃO POR DANOS MORAIS . RECURSOS DESPROVIDOS.
I. Caso em Exame: 1. A autora, beneficiária de plano de saúde da ré Notre Dame, foi diagnosticada com cistite intersticial e necessitou de procedimento de emergência, que não foi autorizado pela operadora. A ação foi ajuizada para obrigar a ré a custear o tratamento e indenizar por danos morais .
II. Questão em Discussão: 2. A questão em discussão consiste em determinar se a negativa de cobertura do tratamento pela ré foi abusiva e se há dever de indenizar por danos morais .
III. Razões de Decidir: 3. A negativa de cobertura foi considerada abusiva, pois a escolha do tratamento cabe ao médico, e a exclusão contratual de procedimentos necessários é vedada pelo CDC. 4. A conduta da ré gerou dano moral in re ipsa, justificando a indenização.
IV. Dispositivo e Tese: 5. Recurso desprovido.
Tese de julgamento: 1. A negativa de cobertura de tratamento prescrito por médico é abusiva. 2. A indenização por danos morais é devida em casos de negativa injustificada de cobertura.
Legislação Citada:Código de Processo Civil, art. 355, I; art. 487, I; art. 85, §8º e §11; Código de Defesa do Consumidor, art. 51, IV; art. 47; Código Civil, art. 187; art. 944; art. 945.
Jurisprudência Citada: STJ, AgRg no REsp 1.253.696/SP, 4ª Turma, Rel. Min. Luis Felipe Salomão, j. 18.08.2011; STJ, AgInt no REsp n.º 1.810.061/SP, Rel. Raul Araújo, Quarta Turma, j. 05.12.2019; TJSP, Súmula 102."
1005428-79.2024.8.26.0009,19681398,Apelação Cível,Bancários,Matheus Fontes,Tupã,22ª Câmara de Direito Privado,22,Direito Privado,05/09/2025,05/09/2025,,True,False,88,"AÇÃO DECLARATÓRIA – CONTRATO DE EMPRÉSTIMO CONSIGNADO - NEGATIVA DE CONTRATAÇÃO – ÔNUS DA PROVA A CARGO DE QUEM SE CONSIDERA CREDOR – REPETIÇÃO EM DOBRO DO INDÉBITO – ORIENTAÇÃO FIRMADA EM TRIBUNAL SUPERIOR PELA PREVALÊNCIA DA BOA FÉ OBJETIVA, E IRRELEVÂNCIA DO REQUISITO SUBJETIVO – AUSÊNCIA, OUTROSSIM, DE ENGANO JUSTIFICÁVEL - RELAÇÃO JURÍDICA DECLARADA INEXISTENTE - DESCONTOS INDEVIDOS EM BENEFÍCIO PREVIDENCIÁRIO - OBRIGAÇÃO DE INDENIZAR – DANO MORAL CONFIGURADO – AÇÃO PROCEDENTE EM PARTE - SUCUMBÊNCIA PELO RÉU – SÚMULA Nº 326, STJ - RECURSO PARCIALMENTE PROVIDO."
1017409-32.2024.8.26.0001,19681769,Apelação Cível,Bancários,Simões de Almeida,São Paulo,13ª Câmara de Direito Privado,13,Direito Privado,03/09/2025,05/09/2025,,False,False,109,"APELAÇÃO – Ação declaratória de inexistência de débito c/c obrigação de fazer e indenização por danos materiais e morais – Fraude – Golpe da falsa central de relacionamento – Transações realizadas no caixa eletrônico em valor vultoso, em curto espaço de tempo, destoante do perfil do Autor e dos limites de seguranças impostos pela própria instituição financeira – Falha na segurança – Falha na prestação do serviço – Fortuito interno – Responsabilidade objetiva das instituições financeiras – Verbete 479 da Súmula de Jurisprudência do C. STJ – Teoria do Risco da Atividade – Danos materiais configurados e que devem ser reparados – Danos morais devidamente caracterizados – Recurso provido."
